Customer ID,Last_Purchase,Frequency,Monetary,Recency,Avg_Order_Value,Purchase_Regularity_Std,Return_Rate,Product_Diversity,Best_Quarter,Weekend_Purchase_Ratio,Peak_Hour_Segment,Segment,Weighted_RFM
15232,2011-08-18 16:27:00,2,612.06,113,306.03,0.0,0.0,26,3,0.0,Afternoon,Hibernating,2.3
15233,2010-11-03 13:36:00,1,59.400000000000006,401,59.400000000000006,0.0,0.0,1,4,0.0,Afternoon,Lost,1.2999999999999998
15234,2011-03-08 08:53:00,1,197.0,276,197.0,0.0,0.0,14,1,0.0,Morning,Lost,1.2999999999999998
15235,2011-05-06 09:44:00,16,2937.81,217,183.613125,9.953528383077394,0.0,161,4,0.0427807486631016,Afternoon,At_Risk,3.7
15236,2011-02-14 10:52:00,1,321.05,298,321.05,0.0,0.0,15,1,0.0,Morning,Lost,1.7
15237,2011-12-08 09:46:00,4,1412.32,1,353.08,50.52062285179522,0.0,94,2,0.0,Afternoon,Loyal_Customers,4.0
15238,2011-11-10 14:28:00,3,1071.99,29,357.33,16.263455967290593,0.4,49,3,0.0,Afternoon,Loyal_Customers,3.3
15239,2011-11-29 14:14:00,2,780.59,10,390.295,0.0,0.3333,48,3,0.0,Morning,Recent_Customers,3.3000000000000003
15240,2011-10-26 09:50:00,12,4459.98,44,371.66499999999996,38.82290795159711,0.4,134,4,0.14732142857142858,Morning,Champions,4.7
15241,2011-10-04 09:05:00,11,3050.16,66,277.28727272727275,53.464006583869114,0.0833,120,2,0.0,Morning,Loyal_Customers,4.4
15242,2010-10-13 15:33:00,1,302.04,422,302.04,0.0,0.0,4,4,0.0,Afternoon,Lost,1.4
15243,2011-09-26 14:12:00,2,927.2800000000001,74,463.64,0.0,0.0,56,3,0.0,Evening,Potential_Loyalists,2.7
15244,2011-10-05 13:19:00,3,912.08,65,304.0266666666667,166.17009357883867,0.25,44,4,0.0,Afternoon,Loyal_Customers,3.0
15245,2011-07-28 18:56:00,8,4610.84,134,576.355,41.07484457843824,0.0,72,3,0.10810810810810811,Afternoon,Loyal_Customers,4.1
15246,2011-04-15 14:45:00,3,780.4,238,260.1333333333334,54.44722215136416,0.0,45,2,0.0,Morning,At_Risk,2.7
15247,2011-08-09 12:52:00,3,976.06,122,325.3533333333333,208.59650045003153,0.25,13,3,0.4117647058823529,Afternoon,Loyal_Customers,3.0
15248,2010-10-24 13:09:00,3,1893.93,411,631.3100000000001,4.949747468305833,0.25,103,2,0.0660377358490566,Afternoon,At_Risk,2.8
15249,2011-11-08 11:45:00,18,9266.0,31,514.7777777777778,41.21488404286329,0.1429,304,3,0.0,Afternoon,Champions,4.7
15250,2010-03-09 07:35:00,1,60.0,640,60.0,0.0,0.0,3,1,0.0,Morning,Lost,1.0
15251,2011-11-30 15:02:00,21,20324.54,9,967.835238095238,38.54951827814615,0.3226,183,2,0.1565217391304348,Afternoon,Champions,5.0
15252,2011-11-03 13:30:00,5,2103.41,36,420.68199999999996,83.36016234789054,0.2857,106,2,0.0,Afternoon,Champions,4.0
15253,2011-11-23 16:22:00,8,2055.09,16,256.88625,70.31713873587292,0.3333,102,3,0.20689655172413793,Afternoon,Champions,4.300000000000001
15254,2011-08-04 15:04:00,3,1088.35,127,362.7833333333333,286.37824638055173,0.25,64,2,0.0,Morning,Loyal_Customers,3.0
15255,2011-10-04 12:43:00,9,3729.42,66,414.37999999999994,121.25278592773897,0.1818,137,4,0.1746031746031746,Afternoon,Loyal_Customers,4.4
15256,2011-07-14 11:47:00,2,170.4,148,85.2,0.0,0.0,6,3,0.0,Morning,Hibernating,1.9
15257,2011-03-01 12:58:00,2,685.9,283,342.95,0.0,0.3333,11,4,0.0,Afternoon,Cannot_Lose_Them,2.4000000000000004
15258,2011-06-24 12:30:00,2,623.16,168,311.58000000000004,0.0,0.0,32,2,0.0,Afternoon,Potential_Loyalists,2.7
15259,2010-07-15 08:47:00,4,1182.3799999999999,512,295.59499999999997,7.0710678118654755,0.0,50,3,0.0,Morning,At_Risk,2.4000000000000004
15260,2011-08-31 13:55:00,25,9188.23,100,367.5292,30.45224427339551,0.1667,186,3,0.23366834170854273,Afternoon,Loyal_Customers,4.4
15261,2011-07-27 15:20:00,4,1508.0,135,377.0,127.08396174708015,0.0,87,4,0.0,Morning,Loyal_Customers,3.4
15262,2011-01-20 12:16:00,3,418.82,323,139.60666666666668,36.062445840513924,0.0,22,1,0.34615384615384615,Afternoon,At_Risk,2.3
15263,2011-08-25 10:26:00,1,156.51,106,156.51,0.0,0.0,12,3,0.0,Morning,Hibernating,1.6
15264,2011-10-06 13:49:00,2,848.4,64,424.20000000000005,0.0,0.3333,52,2,0.5818181818181818,Afternoon,Potential_Loyalists,2.7
15265,2011-07-11 14:46:00,4,3345.64,151,836.4100000000001,152.17862311551295,0.0,179,2,0.0,Morning,Loyal_Customers,3.8
15266,2011-01-05 13:40:00,5,852.21,338,170.44199999999998,114.3106148468578,0.1667,38,4,0.37777777777777777,Afternoon,At_Risk,3.0
15267,2011-11-17 15:59:00,5,1717.36,22,343.472,38.27096375408734,0.0,8,2,0.0,Morning,Champions,4.0
15268,2010-08-18 10:33:00,3,961.9000000000001,478,320.6333333333333,0.0,0.25,21,2,0.0,Morning,At_Risk,2.4000000000000004
15269,2011-11-16 09:32:00,3,1225.3600000000001,23,408.4533333333333,245.36605307173198,0.0,33,4,0.5142857142857142,Afternoon,Loyal_Customers,3.3
15270,2011-11-24 09:24:00,21,8524.86,15,405.9457142857143,54.87795316508938,0.3226,66,1,0.07142857142857142,Morning,Champions,5.0
15271,2011-12-02 14:11:00,24,4709.54,7,196.23083333333332,19.297852591014006,0.0769,369,4,0.04326923076923077,Afternoon,Champions,5.0
15272,2011-10-13 12:59:00,6,2085.48,57,347.58,137.49618176516756,0.0,257,3,0.5928338762214984,Afternoon,Champions,4.0
15273,2010-04-19 11:31:00,1,228.96,599,228.96,0.0,0.0,1,2,0.0,Morning,Lost,1.0
15274,2011-12-05 16:57:00,2,716.57,4,358.285,0.0,0.0,44,4,0.0,Afternoon,Recent_Customers,3.3000000000000003
15275,2011-11-02 11:20:00,1,615.14,37,615.14,0.0,0.5,41,4,0.0,Morning,Recent_Customers,2.3
15276,2011-10-04 16:39:00,4,649.53,66,162.3825,203.64675298172568,0.2,160,4,0.0,Afternoon,Loyal_Customers,3.0
15277,2011-10-24 10:08:00,2,476.34,46,238.17,0.0,0.0,23,4,0.5384615384615384,Afternoon,Recent_Customers,2.5999999999999996
15278,2010-05-27 10:03:00,4,496.15999999999997,561,124.03999999999999,0.0,0.0,29,1,0.0,Afternoon,At_Risk,2.0
15279,2010-12-20 10:48:00,5,1580.54,354,316.108,52.30917701512804,0.2857,74,1,0.0,Morning,At_Risk,3.4
15280,2011-06-20 17:14:00,3,406.21999999999997,172,135.40666666666667,164.75588001646557,0.0,48,2,0.3770491803278688,Afternoon,Loyal_Customers,2.5999999999999996
15281,2011-10-12 09:10:00,16,8543.57,58,533.973125,22.77180153292543,0.2727,427,4,0.09961685823754789,Afternoon,Champions,4.7
15282,2010-05-18 16:27:00,1,348.59,570,348.59,0.0,0.0,27,2,0.0,Afternoon,Lost,1.4
15283,2010-11-14 14:54:00,3,148.33,390,49.443333333333335,46.66904755831214,0.25,9,3,0.1111111111111111,Afternoon,At_Risk,1.9
15284,2010-07-27 13:25:00,1,24.75,500,24.75,0.0,0.0,1,3,0.0,Afternoon,Lost,1.0
15285,2010-10-28 09:46:00,1,94.92,407,94.92,0.0,0.0,6,4,0.0,Morning,Lost,1.2999999999999998
15286,2011-10-21 11:08:00,1,240.55,49,240.55,0.0,0.0,3,4,0.0,Morning,Recent_Customers,1.9
15287,2011-11-17 15:34:00,5,856.03,22,171.20600000000002,146.42261892663078,0.1667,23,3,0.0,Afternoon,Loyal_Customers,3.6
15288,2011-10-27 16:58:00,10,3883.13,43,388.313,39.51039646183557,0.0,128,1,0.2265193370165746,Afternoon,Champions,4.7
15289,2011-11-10 13:49:00,5,1593.09,29,318.618,47.75632593349981,0.2857,67,3,0.28865979381443296,Morning,Champions,4.0
15290,2011-12-05 11:39:00,26,10496.28,4,403.70307692307694,15.72767254855169,0.1333,106,4,0.0547945205479452,Afternoon,Champions,5.0
15291,2011-11-14 11:02:00,40,13846.56,25,346.16400000000004,20.26301102826826,0.2453,116,4,0.12195121951219512,Morning,Champions,4.7
15292,2011-05-22 15:00:00,1,180.94,201,180.94,0.0,0.0,24,2,1.0,Afternoon,Lost,1.2999999999999998
15293,2010-02-12 11:54:00,1,247.5,665,247.5,0.0,0.0,19,1,0.0,Morning,Lost,1.0
15294,2010-10-25 11:45:00,1,233.35,410,233.35,0.0,0.5,15,4,0.0,Morning,Lost,1.2999999999999998
15295,2010-02-23 13:03:00,1,217.23999999999998,654,217.23999999999998,0.0,0.0,50,1,0.0,Afternoon,Lost,1.0
15296,2011-10-20 11:47:00,12,10342.83,50,861.9025000000001,36.41695270673323,0.4,342,2,0.0,Afternoon,Champions,4.7
15297,2011-11-29 16:32:00,3,641.94,10,213.98000000000002,10.606601717798213,0.25,30,4,0.0,Afternoon,Loyal_Customers,3.6
15298,2011-12-07 17:17:00,23,9459.37,2,411.27695652173907,18.68192403673363,0.2069,199,3,0.1334841628959276,Afternoon,Champions,5.0
15299,2011-10-03 14:19:00,10,7991.54,67,799.154,85.04920144637848,0.3333,9,4,0.0,Afternoon,Loyal_Customers,4.4
15300,2011-10-06 17:08:00,1,496.44,64,496.44,0.0,0.0,28,4,0.0,Evening,Hibernating,2.0
15301,2011-10-20 09:57:00,17,7603.4400000000005,50,447.2611764705883,23.184599220724973,0.1053,231,4,0.0868421052631579,Afternoon,Champions,4.7
15302,2009-12-09 13:11:00,1,308.0,730,308.0,0.0,0.5,15,4,0.0,Afternoon,Lost,1.4
15303,2011-02-22 13:59:00,3,1224.18,290,408.05999999999995,111.01576464628796,0.25,63,1,0.30434782608695654,Afternoon,At_Risk,2.7
15304,2011-10-10 10:23:00,9,919.5500000000001,60,102.17222222222222,27.320518192115507,0.1818,8,4,0.0,Morning,Loyal_Customers,3.6
15305,2010-06-02 13:50:00,1,93.6,555,93.6,0.0,0.0,5,2,0.0,Afternoon,Lost,1.0
15306,2011-10-06 12:56:00,9,3484.73,64,387.1922222222222,114.19149017580702,0.1,123,2,0.1728395061728395,Afternoon,Loyal_Customers,4.4
15307,2011-09-05 11:38:00,1,205.3,95,205.3,0.0,0.0,12,3,0.0,Morning,Hibernating,1.6
15308,2011-03-10 13:08:00,1,310.47,274,310.47,0.0,0.5,19,1,0.0,Afternoon,Lost,1.7
15309,2010-04-08 11:11:00,4,797.96,610,199.49,37.634204300520736,0.6,49,1,0.0,Afternoon,At_Risk,2.4000000000000004
15310,2010-08-18 11:38:00,1,1634.64,478,1634.64,0.0,0.0,45,3,0.0,Morning,Cannot_Lose_Them,2.2
15311,2011-12-09 12:00:00,208,116771.16,0,561.3998076923078,2.8365743152883978,0.2296,864,1,0.044880469102390616,Afternoon,Champions,5.0
15312,2011-09-25 13:10:00,12,2930.19,75,244.1825,47.771235163965656,0.1429,118,4,0.25766871165644173,Afternoon,Loyal_Customers,4.0
15313,2011-08-21 16:02:00,1,52.0,110,52.0,0.0,0.0,1,3,1.0,Afternoon,Hibernating,1.6
15314,2011-05-24 14:39:00,3,820.4499999999999,199,273.48333333333335,140.71424945612296,0.25,49,4,0.0,Afternoon,At_Risk,2.7
15315,2011-10-06 12:51:00,2,570.5,64,285.25,0.0,0.3333,35,4,0.0,Afternoon,Hibernating,2.3
15316,2011-01-17 11:34:00,1,165.0,326,165.0,0.0,0.0,1,1,0.0,Morning,Lost,1.2999999999999998
15317,2010-01-31 15:55:00,1,129.75,677,129.75,0.0,0.5,5,1,1.0,Afternoon,Lost,1.0
15318,2011-12-06 11:30:00,1,312.62,3,312.62,0.0,0.0,33,4,0.0,Morning,Recent_Customers,2.6
15319,2011-03-01 12:48:00,1,204.5,283,204.5,0.0,0.0,16,1,0.0,Afternoon,Lost,1.2999999999999998
15320,2011-10-26 13:27:00,1,267.13,44,267.13,0.0,0.0,36,4,0.0,Afternoon,Recent_Customers,1.9
15321,2011-09-30 09:40:00,12,6709.7300000000005,70,559.1441666666667,77.22607504377434,0.3333,242,3,0.0,Morning,Loyal_Customers,4.4
15322,2011-09-15 09:34:00,2,1390.86,85,695.43,0.0,0.3333,76,3,0.0,Morning,Potential_Loyalists,3.1
15323,2010-05-26 10:01:00,3,434.6,562,144.86666666666667,0.7071067811865476,0.25,29,2,0.0,Morning,At_Risk,2.0
15324,2010-01-07 14:37:00,1,140.22000000000003,701,140.22000000000003,0.0,0.0,8,1,0.0,Afternoon,Lost,1.0
15325,2011-08-28 11:55:00,8,1602.01,103,200.25125,101.06631486306404,0.1111,164,3,0.21777777777777776,Afternoon,Loyal_Customers,3.6999999999999997
15326,2011-01-10 11:38:00,5,1700.52,333,340.104,118.08012816162874,0.5,94,4,0.0,Afternoon,At_Risk,3.4
15327,2011-10-18 11:55:00,1,208.75,52,208.75,0.0,0.0,10,4,0.0,Morning,Recent_Customers,1.9
15328,2010-10-28 09:05:00,1,107.24,407,107.24,0.0,0.0,8,4,0.0,Morning,Lost,1.2999999999999998
15329,2011-10-31 15:36:00,11,2984.33,39,271.3027272727273,56.905770064789266,0.45,98,4,0.0,Afternoon,Champions,4.7
15330,2011-11-07 17:50:00,2,714.96,32,357.48,0.0,0.0,10,4,0.0,Afternoon,Recent_Customers,3.0
15331,2010-07-28 09:42:00,3,767.91,499,255.97000000000003,0.0,0.25,41,3,0.0,Afternoon,At_Risk,2.4000000000000004
15332,2010-12-08 14:43:00,6,6553.74,366,1092.29,57.16642371182581,0.0,113,4,0.35978835978835977,Afternoon,At_Risk,3.8
15333,2011-05-15 13:27:00,1,1028.56,208,1028.56,0.0,0.0,16,2,1.0,Afternoon,Cannot_Lose_Them,2.1
15334,2011-07-06 11:22:00,3,351.67,156,117.22333333333331,2.1213203435596424,0.0,67,2,0.29292929292929293,Afternoon,Loyal_Customers,2.5999999999999996
15335,2011-10-17 12:50:00,1,173.97,53,173.97,0.0,0.0,34,4,0.0,Afternoon,Recent_Customers,1.9
15336,2010-11-03 12:39:00,1,240.5,401,240.5,0.0,0.0,15,4,0.0,Afternoon,Lost,1.2999999999999998
15337,2010-10-24 15:29:00,1,373.02,411,373.02,0.0,0.5,21,4,1.0,Afternoon,Lost,1.4
15338,2010-01-31 14:25:00,1,283.43,677,283.43,0.0,0.0,56,1,1.0,Afternoon,Lost,1.0
15339,2011-10-04 12:51:00,7,1827.84,66,261.12,89.94331548258603,0.3636,162,4,0.0,Afternoon,Loyal_Customers,3.6999999999999997
15340,2010-05-27 10:27:00,1,105.5,561,105.5,0.0,0.0,7,2,0.0,Morning,Lost,1.0
15341,2011-09-20 09:40:00,2,2402.7200000000003,80,1201.36,0.0,0.3333,22,3,0.0,Morning,Potential_Loyalists,3.1
15342,2011-08-02 10:19:00,1,406.09,129,406.09,0.0,0.5,24,3,0.0,Morning,Hibernating,2.0
15343,2011-09-13 13:55:00,1,364.5,87,364.5,0.0,0.0,21,3,0.0,Afternoon,Hibernating,2.0
15344,2011-12-09 10:45:00,3,563.94,0,187.98,7.0710678118654755,0.4,21,3,0.0,Afternoon,Loyal_Customers,3.2
15345,2011-10-25 11:28:00,1,393.54,45,393.54,0.0,0.5,20,4,0.0,Morning,Recent_Customers,2.3
15346,2011-01-11 11:18:00,3,596.12,332,198.7066666666667,61.518289963229634,0.25,36,4,0.13513513513513514,Afternoon,At_Risk,2.3
15347,2010-12-08 15:25:00,4,1363.6,366,340.90000000000003,12.583057392117915,0.3333,29,4,0.0,Afternoon,At_Risk,3.1
15348,2011-09-28 13:17:00,1,158.04,72,158.04,0.0,0.0,9,3,0.0,Afternoon,Hibernating,1.6
15349,2011-07-04 16:06:00,2,473.81,158,236.905,0.0,0.0,65,2,0.8333333333333334,Afternoon,Hibernating,2.3
15350,2010-12-01 13:33:00,2,663.25,373,331.625,0.0,0.0,26,4,0.7142857142857143,Afternoon,Cannot_Lose_Them,2.4000000000000004
15351,2011-11-27 12:52:00,10,3738.29,12,373.829,91.71150418568001,0.3333,201,4,0.7741935483870968,Afternoon,Champions,5.0
15352,2010-06-09 11:28:00,1,114.95,548,114.95,0.0,0.0,34,2,0.0,Morning,Lost,1.0
15353,2011-03-30 12:15:00,7,3175.95,254,453.70714285714286,64.80354928551368,0.125,274,4,0.0,Afternoon,At_Risk,3.8
15354,2010-04-15 16:24:00,3,284.4,603,94.8,0.0,0.5714,1,2,0.0,Afternoon,At_Risk,1.6
15355,2011-11-10 13:44:00,2,277.05,29,138.525,0.0,0.0,9,4,0.0,Afternoon,Recent_Customers,2.1999999999999997
15356,2011-11-08 13:11:00,13,3464.95,31,266.5346153846154,17.28087925653055,0.0,290,4,0.0728476821192053,Afternoon,Champions,4.7
15358,2011-12-05 09:04:00,42,17050.41,4,405.96214285714285,11.490197149826104,0.2364,359,4,0.02566371681415929,Afternoon,Champions,5.0
15359,2010-02-15 10:47:00,8,181.35,662,22.66875,4.041451884327381,0.1111,10,1,0.0,Morning,At_Risk,1.9
15360,2011-10-31 09:35:00,1,427.93,39,427.93,0.0,0.0,13,4,0.0,Morning,Recent_Customers,2.3
15361,2010-12-13 09:52:00,4,689.07,361,172.2675,90.35670054474839,0.0,10,4,0.0,Morning,At_Risk,2.7
15362,2010-09-17 10:37:00,2,613.08,448,306.53999999999996,0.0,0.0,38,4,0.0,Morning,Lost,1.7
15363,2010-12-02 12:28:00,2,1004.11,372,502.055,0.0,0.3333,32,4,0.0,Afternoon,Cannot_Lose_Them,2.4000000000000004
15364,2011-09-05 09:46:00,2,913.19,95,456.595,0.0,0.0,29,3,0.0,Morning,Potential_Loyalists,2.7
15365,2011-11-14 08:29:00,13,4557.13,25,350.54846153846154,79.20101009456887,0.1333,126,3,0.16055045871559634,Morning,Champions,4.7
15366,2011-09-25 15:01:00,7,2389.08,75,341.29714285714283,95.15461102857812,0.0,86,2,0.2608695652173913,Morning,Loyal_Customers,3.6999999999999997
15367,2011-10-13 14:13:00,11,5081.33,57,461.9390909090909,63.15966162942022,0.1538,214,4,0.11827956989247312,Afternoon,Champions,4.7
15368,2011-11-18 14:42:00,2,722.74,21,361.37,0.0,0.0,8,4,0.0,Afternoon,Recent_Customers,3.0
15369,2010-08-04 13:54:00,11,6251.26,492,568.2963636363637,30.802751886958475,0.1538,44,3,0.6271186440677966,Afternoon,At_Risk,3.8
15370,2011-10-30 10:58:00,8,3739.01,40,467.37625,31.189894578365024,0.1111,90,4,0.013888888888888888,Afternoon,Champions,4.4
15371,2010-02-15 13:14:00,1,59.400000000000006,662,59.400000000000006,0.0,0.0,1,1,0.0,Afternoon,Lost,1.0
15372,2011-07-25 16:39:00,8,6017.06,137,752.1324999999999,133.08155394343726,0.2,45,3,0.07017543859649122,Afternoon,Loyal_Customers,4.1
15373,2011-12-01 15:05:00,17,3421.39,8,201.2582352941177,26.691000801946785,0.0556,107,4,0.22885572139303484,Afternoon,Champions,5.0
15374,2011-08-03 09:59:00,2,307.32,128,153.66,0.0,0.0,8,3,0.0,Afternoon,Hibernating,2.3
15375,2010-01-18 15:38:00,1,60.959999999999994,690,60.959999999999994,0.0,0.0,6,1,0.0,Afternoon,Lost,1.0
15376,2011-10-30 15:04:00,3,1233.3600000000001,40,411.11999999999995,19.79898987322333,0.0,100,2,1.0,Afternoon,Loyal_Customers,3.3
15377,2010-11-22 08:55:00,4,1211.75,382,302.93750000000006,4.949747468305833,0.2,15,4,0.0,Morning,At_Risk,2.7
15378,2010-09-03 11:30:00,2,246.5,462,123.25,0.0,0.0,8,3,0.0,Morning,Lost,1.2999999999999998
15379,2011-06-23 13:13:00,8,4877.84,169,609.73,19.765289440498126,0.1111,177,4,0.03802281368821293,Afternoon,Loyal_Customers,4.1
15380,2011-12-01 12:13:00,11,3479.0600000000004,8,316.27818181818185,62.00358412579425,0.1538,27,4,0.0,Afternoon,Champions,5.0
15381,2011-05-10 11:55:00,5,1890.5700000000002,213,378.114,53.26975376953292,0.1667,20,2,0.0,Afternoon,At_Risk,3.4
15382,2011-11-25 10:58:00,12,13733.550000000001,14,1144.4625,31.03000340172574,0.4,315,3,0.0,Morning,Champions,5.0
15384,2011-06-23 10:57:00,4,2027.79,169,506.9475,103.59054010864119,0.2,83,4,0.0,Afternoon,Loyal_Customers,3.4
15385,2011-10-30 15:11:00,3,942.08,40,314.0266666666667,47.37615433949868,0.0,18,4,0.8095238095238095,Afternoon,Loyal_Customers,3.3
15386,2011-06-06 13:47:00,1,394.14,186,394.14,0.0,0.0,31,2,0.0,Afternoon,Hibernating,2.0
15387,2010-08-04 16:05:00,1,468.65,492,468.65,0.0,0.0,20,3,0.0,Afternoon,Lost,1.4
15388,2011-03-14 13:53:00,1,140.54,270,140.54,0.0,0.0,10,1,0.0,Afternoon,Lost,1.2999999999999998
15389,2011-06-20 16:18:00,5,2733.8,172,546.76,92.10275059229592,0.0,2,2,0.0,Afternoon,Loyal_Customers,3.6999999999999997
15390,2010-11-08 15:19:00,2,1216.66,396,608.33,0.0,0.0,77,4,0.0,Evening,Cannot_Lose_Them,2.4000000000000004
15391,2010-05-04 15:04:00,1,289.87,584,289.87,0.0,0.5,12,2,0.0,Afternoon,Lost,1.0
15392,2011-12-05 11:01:00,7,2911.62,4,415.94571428571425,99.53977429483486,0.125,100,4,0.0,Morning,Champions,4.300000000000001
15393,2011-11-23 16:48:00,5,891.34,16,178.268,120.47406359876801,0.0,37,1,0.0,Afternoon,Loyal_Customers,3.9000000000000004
15394,2011-11-30 11:49:00,11,5286.8,9,480.61818181818177,52.27119453176652,0.1538,129,4,0.24669603524229075,Afternoon,Champions,5.0
15395,2011-01-18 12:40:00,1,107.45,325,107.45,0.0,0.0,7,1,0.0,Afternoon,Lost,1.2999999999999998
15396,2011-08-19 10:56:00,2,796.38,112,398.19000000000005,0.0,0.0,16,2,0.0,Morning,Potential_Loyalists,2.7
15397,2011-02-23 09:25:00,1,94.0,289,94.0,0.0,0.0,6,1,0.0,Morning,Lost,1.2999999999999998
15398,2011-11-23 16:47:00,2,1345.53,16,672.7650000000001,0.0,0.3333,60,4,0.0,Afternoon,Recent_Customers,3.7
15399,2011-12-08 13:04:00,3,815.77,1,271.92333333333335,25.45584412271571,0.0,45,4,0.0,Afternoon,Loyal_Customers,3.6
15400,2011-09-08 13:57:00,8,1302.3,92,162.78750000000002,43.42590843965758,0.1111,16,3,0.18518518518518517,Morning,Loyal_Customers,3.6999999999999997
15401,2010-09-13 13:42:00,2,216.95000000000002,452,108.47500000000001,0.0,0.0,14,2,0.0,Morning,Lost,1.2999999999999998
15402,2011-07-14 12:17:00,6,1830.54,148,305.09,59.79799327736676,0.1429,79,2,0.0,Afternoon,Loyal_Customers,3.6999999999999997
15403,2010-08-05 12:21:00,2,170.88,491,85.44,0.0,0.0,6,4,0.0,Afternoon,Lost,1.2999999999999998
15404,2010-11-29 11:03:00,1,257.06,375,257.06,0.0,0.0,16,4,0.0,Morning,Lost,1.2999999999999998
15405,2011-06-03 14:44:00,2,659.84,189,329.92,0.0,0.0,29,2,0.0,Afternoon,Potential_Loyalists,2.7
15406,2011-11-08 13:22:00,4,975.87,31,243.96749999999997,83.43860018001261,0.3333,108,3,0.5655737704918032,Afternoon,Loyal_Customers,3.3
15407,2011-11-06 11:55:00,4,1056.44,33,264.11,55.89573627150226,0.0,142,2,0.8431372549019608,Morning,Loyal_Customers,3.3
15408,2011-03-20 15:02:00,1,267.18,264,267.18,0.0,0.0,34,1,1.0,Afternoon,Lost,1.2999999999999998
15409,2009-12-18 15:35:00,1,131.25,721,131.25,0.0,0.5,9,4,0.0,Afternoon,Lost,1.0
15410,2011-09-16 14:47:00,10,4685.72,84,468.572,94.38323179699053,0.0,80,2,0.13580246913580246,Morning,Loyal_Customers,4.4
15411,2011-11-13 15:19:00,4,1358.88,26,339.72,7.211102550927978,0.2,86,3,0.5656565656565656,Afternoon,Loyal_Customers,3.6999999999999997
15412,2011-06-21 15:24:00,1,190.53,171,190.53,0.0,0.0,10,2,0.0,Afternoon,Hibernating,1.6
15413,2010-01-17 11:33:00,5,6798.72,691,1359.7440000000001,9.5,0.2857,20,4,0.36,Afternoon,At_Risk,3.5
15414,2011-11-30 09:50:00,3,774.9000000000001,9,258.3,125.15790027001891,0.0,37,4,0.0,Afternoon,Loyal_Customers,3.6
15415,2011-01-30 14:13:00,1,572.8100000000001,313,572.8100000000001,0.0,0.0,46,1,1.0,Afternoon,Lost,1.7
15416,2011-10-06 09:38:00,7,4572.82,64,653.2600000000001,70.52871755533344,0.2222,189,1,0.0,Morning,Loyal_Customers,4.1
15417,2011-09-15 15:26:00,1,508.8,85,508.8,0.0,0.0,28,3,0.0,Afternoon,Hibernating,2.0
15418,2010-10-10 13:38:00,2,452.32,425,226.16000000000003,0.0,0.0,64,4,1.0,Afternoon,Lost,1.7
15419,2011-11-15 09:23:00,1,135.86,24,135.86,0.0,0.0,8,4,0.0,Morning,Recent_Customers,1.9
15420,2010-10-01 15:46:00,6,743.0,434,123.83333333333333,45.11651582292232,0.0,52,4,0.5,Afternoon,At_Risk,2.7
15421,2011-10-12 09:20:00,10,3805.34,58,380.534,36.82681476471031,0.0,170,1,0.37658227848101267,Afternoon,Champions,4.7
15422,2011-01-20 16:17:00,7,1619.97,323,231.42428571428576,42.66497392475472,0.125,80,2,0.48333333333333334,Morning,At_Risk,3.4
15423,2011-11-01 14:01:00,3,266.89,38,88.96333333333332,355.6747109368334,0.25,13,1,0.6428571428571429,Afternoon,Loyal_Customers,2.4999999999999996
15424,2011-03-30 13:02:00,3,597.78,254,199.26,0.0,0.0,33,1,0.0,Afternoon,At_Risk,2.3
15425,2010-11-04 18:13:00,4,1944.57,400,486.14250000000004,47.71093515467217,0.0,114,1,0.8819444444444444,Afternoon,At_Risk,3.1
15426,2011-11-20 15:36:00,9,2615.39,19,290.5988888888889,71.16108487087588,0.1818,327,4,0.9700374531835206,Afternoon,Champions,4.6
15427,2011-11-06 14:29:00,3,1483.14,33,494.37999999999994,0.0,0.0,233,4,1.0,Afternoon,Loyal_Customers,3.6999999999999997
15428,2011-11-24 16:54:00,4,762.75,15,190.6875,144.03587516078534,0.0,39,4,0.0,Afternoon,Loyal_Customers,3.6
15429,2011-11-13 12:28:00,2,397.35,26,198.675,0.0,0.3333,77,3,1.0,Afternoon,Recent_Customers,2.5999999999999996
15430,2010-08-29 10:42:00,2,954.75,467,477.375,0.0,0.3333,36,2,0.08333333333333333,Afternoon,Cannot_Lose_Them,2.1
15431,2010-07-25 12:44:00,1,153.24,502,153.24,0.0,0.0,2,3,1.0,Afternoon,Lost,1.0
15432,2011-11-16 16:30:00,2,320.76,23,160.38,0.0,0.5,16,4,0.0,Afternoon,Recent_Customers,2.5999999999999996
15433,2011-05-10 10:45:00,2,533.3,213,266.65,0.0,0.3333,40,1,0.0,Afternoon,Lost,2.0
15434,2011-12-01 13:33:00,11,2567.06,8,233.36909090909094,84.935923560712,0.1538,82,4,0.1417910447761194,Afternoon,Champions,4.6
15435,2011-11-17 16:39:00,1,149.29,22,149.29,0.0,0.0,29,4,0.0,Afternoon,Recent_Customers,1.9
15436,2011-11-27 16:05:00,3,1122.53,12,374.1766666666667,107.48023074035522,0.0,243,4,0.6048632218844985,Afternoon,Loyal_Customers,3.6
15437,2011-03-22 13:11:00,2,393.45,262,196.72500000000002,0.0,0.0,56,1,0.0,Afternoon,Lost,2.0
15438,2011-07-31 14:19:00,1,156.57999999999998,131,156.57999999999998,0.0,0.0,25,3,1.0,Afternoon,Hibernating,1.6
15439,2010-10-31 10:38:00,4,1269.05,404,317.26250000000005,147.78531726798843,0.0,49,1,0.24561403508771928,Afternoon,At_Risk,3.1
