Customer ID,Recency,Frequency,Monetary,R,F,M,RFMscore
14122.0,15317,13,63.18,1,4,3,143
14123.0,15317,24,78.59,1,3,3,133
14126.0,15317,28,60.27,1,3,3,133
14127.0,15317,73,302.11,1,2,2,122
14128.0,15317,19,33.85,1,3,4,134
14129.0,15317,57,122.53,1,2,3,123
14130.0,15317,154,312.73,1,1,2,112
14131.0,15317,46,100.27,1,2,3,123
14133.0,15317,8,127.7,1,4,3,143
14134.0,15317,180,603.74,1,1,1,111
14135.0,15317,122,214.8,1,1,2,112
14136.0,15317,106,301.38,1,1,2,112
14137.0,15317,11,9.65,1,4,4,144
14139.0,15317,43,98.3,1,3,3,133
14142.0,15317,44,105.61,1,2,3,123
14144.0,15317,1,2.55,1,4,4,144
14145.0,15317,14,65.1,1,4,3,143
14146.0,15317,246,750.51,1,1,1,111
14147.0,15317,25,73.42999999999999,1,3,3,133
14148.0,15317,14,30.97,1,4,4,144
14151.0,15317,44,128.84,1,2,3,123
14152.0,15317,84,140.81,1,2,2,122
14153.0,15317,17,15.43,1,4,4,144
14154.0,15317,240,719.09,1,1,1,111
14156.0,15317,2646,18678.87,1,1,1,111
14157.0,15317,39,114.25,1,3,3,133
14159.0,15317,661,1155.24,1,1,1,111
14160.0,15317,107,269.62,1,1,2,112
14161.0,15317,199,506.51,1,1,1,111
14163.0,15317,6,11.14,1,4,4,144
14166.0,15317,51,168.5,1,2,2,122
14167.0,15317,65,262.7,1,2,2,122
14168.0,15317,15,45.35,1,4,4,144
14169.0,15317,64,257.75,1,2,2,122
14170.0,15317,145,358.45,1,1,1,111
14171.0,15317,6,19.54,1,4,4,144
14172.0,15317,44,257.69,1,2,2,122
14173.0,15317,4,20.48,1,4,4,144
14175.0,15317,182,869.71,1,1,1,111
14176.0,15317,15,56.09,1,4,4,144
14177.0,15317,164,650.9,1,1,1,111
14180.0,15317,61,836.29,1,2,1,121
14181.0,15317,52,141.15,1,2,2,122
14182.0,15317,50,246.59,1,2,2,122
14183.0,15317,34,180.77,1,3,2,132
14186.0,15317,104,153.06,1,1,2,112
14187.0,15317,8,38.4,1,4,4,144
14189.0,15317,51,205.73,1,2,2,122
14190.0,15317,1,39.95,1,4,4,144
14191.0,15317,6,17.7,1,4,4,144
14192.0,15317,14,23.44,1,4,4,144
14193.0,15317,22,56.55,1,3,4,134
14194.0,15317,373,1125.28,1,1,1,111
14195.0,15317,9,13.45,1,4,4,144
14197.0,15317,20,93.5,1,3,3,133
14198.0,15317,52,295.17,1,2,2,122
14199.0,15317,16,77.1,1,4,3,143
14200.0,15317,21,83.25,1,3,3,133
14201.0,15317,18,59.9,1,4,3,143
14202.0,15317,29,245.17999999999998,1,3,2,132
14203.0,15317,16,86.34,1,4,3,143
14204.0,15317,181,499.98,1,1,1,111
14205.0,15317,99,364.63,1,2,1,121
14206.0,15317,51,124.67,1,2,3,123
14207.0,15317,2,8.9,1,4,4,144
14208.0,15317,25,59.62,1,3,3,133
14209.0,15317,144,731.24,1,1,1,111
14210.0,15317,227,782.1800000000001,1,1,1,111
14211.0,15317,128,344.36,1,1,1,111
14212.0,15317,12,21.27,1,4,4,144
14213.0,15317,5,24.45,1,4,4,144
14215.0,15317,84,298.99,1,2,2,122
14216.0,15317,18,85.92,1,4,3,143
14217.0,15317,81,469.37,1,2,1,121
14219.0,15317,36,151.27,1,3,2,132
14220.0,15317,17,76.75,1,4,3,143
14221.0,15317,154,524.23,1,1,1,111
14224.0,15317,116,508.15,1,1,1,111
14225.0,15317,86,245.04,1,2,2,122
14226.0,15317,31,73.74,1,3,3,133
14227.0,15317,202,484.08,1,1,1,111
14228.0,15317,38,180.47,1,3,2,132
14229.0,15317,32,154.28,1,3,2,132
14230.0,15317,33,181.48,1,3,2,132
14231.0,15317,19,38.93,1,3,4,134
14233.0,15317,38,129.5,1,3,3,133
14235.0,15317,69,157.56,1,2,2,122
14236.0,15317,35,114.51,1,3,3,133
14237.0,15317,26,115.98,1,3,3,133
14238.0,15317,5,24.64,1,4,4,144
14239.0,15317,98,374.94,1,2,1,121
14240.0,15317,19,49.800000000000004,1,3,4,134
14241.0,15317,2,2.5,1,4,4,144
14243.0,15317,230,818.62,1,1,1,111
14244.0,15317,16,19.96,1,4,4,144
14247.0,15317,93,358.44,1,2,1,121
14248.0,15317,39,94.87,1,3,3,133
14249.0,15317,272,1098.481,1,1,1,111
14252.0,15317,10,126.33,1,4,3,143
14253.0,15317,12,70.75,1,4,3,143
14254.0,15317,23,56.99,1,3,3,133
14255.0,15317,1,1000.63,1,4,1,141
14256.0,15317,80,326.79,1,2,1,121
14257.0,15317,134,268.5,1,1,2,112
14258.0,15317,189,772.8199999999999,1,1,1,111
14260.0,15317,51,156.10999999999999,1,2,2,122
14263.0,15317,16,37.74,1,4,4,144
14264.0,15317,62,335.83,1,2,1,121
14265.0,15317,48,195.44,1,2,2,122
14266.0,15317,1,1.69,1,4,4,144
14268.0,15317,19,65.25,1,3,3,133
14269.0,15317,16,78.97,1,4,3,143
14271.0,15317,28,67.03,1,3,3,133
14272.0,15317,31,73.39,1,3,3,133
14274.0,15317,15,25.0,1,4,4,144
14275.0,15317,23,44.74,1,3,4,134
14276.0,15317,57,112.72,1,2,3,123
14277.0,15317,157,601.52,1,1,1,111
14278.0,15317,13,33.97,1,4,4,144
14279.0,15317,3,13.59,1,4,4,144
14281.0,15317,7,47.0,1,4,4,144
14282.0,15317,98,158.75,1,2,2,122
14283.0,15317,41,79.15,1,3,3,133
14284.0,15317,35,122.28,1,3,3,133
14285.0,15317,34,148.53,1,3,2,132
14286.0,15317,219,280.82,1,1,2,112
14290.0,15317,50,200.61,1,2,2,122
14291.0,15317,257,557.47,1,1,1,111
14292.0,15317,93,258.84,1,2,2,122
14293.0,15317,73,257.53,1,2,2,122
14294.0,15317,23,76.97,1,3,3,133
14295.0,15317,67,234.4,1,2,2,122
14296.0,15317,27,93.14,1,3,3,133
14298.0,15317,1227,2067.77,1,1,1,111
14299.0,15317,197,567.35,1,1,1,111
14301.0,15317,40,119.7,1,3,3,133
14302.0,15317,28,81.4,1,3,3,133
14303.0,15317,22,32.35,1,3,4,134
14304.0,15317,71,244.19,1,2,2,122
14306.0,15317,13,15.2,1,4,4,144
14307.0,15317,130,388.95,1,1,1,111
14308.0,15317,2,1147.02,1,4,1,141
14309.0,15317,72,195.04999999999998,1,2,2,122
14310.0,15317,22,51.0,1,3,4,134
14311.0,15317,11,30.57,1,4,4,144
14312.0,15317,93,413.28,1,2,1,121
14314.0,15317,2,5.2,1,4,4,144
14315.0,15317,32,111.78,1,3,3,133
14316.0,15317,31,26.3,1,3,4,134
14318.0,15317,9,14.74,1,4,4,144
14319.0,15317,26,49.47,1,3,4,134
14320.0,15317,50,235.69,1,2,2,122
14321.0,15317,56,126.53,1,2,3,123
14322.0,15317,13,52.95,1,4,4,144
14324.0,15317,41,126.21000000000001,1,3,3,133
14325.0,15317,18,20.75,1,4,4,144
14326.0,15317,49,160.28,1,2,2,122
14327.0,15317,94,203.1,1,2,2,122
14328.0,15317,1,445.05,1,4,1,141
14329.0,15317,294,1031.29,1,1,1,111
14330.0,15317,13,33.99,1,4,4,144
14332.0,15317,37,110.65,1,3,3,133
14334.0,15317,96,268.99,1,2,2,122
14338.0,15317,19,35.23,1,3,4,134
14339.0,15317,9,17.49,1,4,4,144
14341.0,15317,137,342.57,1,1,1,111
14342.0,15317,12,42.05,1,4,4,144
14343.0,15317,234,565.68,1,1,1,111
14344.0,15317,172,570.66,1,1,1,111
14346.0,15317,86,231.39000000000001,1,2,2,122
14347.0,15317,6,16.4,1,4,4,144
14350.0,15317,41,201.04,1,3,2,132
14353.0,15317,19,33.449999999999996,1,3,4,134
14355.0,15317,60,130.43,1,2,3,123
14358.0,15317,25,39.79,1,3,4,134
14361.0,15317,14,37.94,1,4,4,144
14363.0,15317,8,27.42,1,4,4,144
14365.0,15317,51,100.08,1,2,3,123
14366.0,15317,1,8.5,1,4,4,144
14369.0,15317,26,76.1,1,3,3,133
14370.0,15317,44,290.34,1,2,2,122
14372.0,15317,38,159.67,1,3,2,132
14374.0,15317,7,58.55,1,4,3,143
14375.0,15317,139,447.94,1,1,1,111
14376.0,15317,18,70.74,1,4,3,143
14378.0,15317,9,33.25,1,4,4,144
14379.0,15317,82,324.49,1,2,1,121
14380.0,15317,1,48.96,1,4,4,144
14381.0,15317,56,93.11,1,2,3,123
14382.0,15317,153,304.14,1,1,2,112
14384.0,15317,3,5.85,1,4,4,144
14388.0,15317,228,621.55,1,1,1,111
14389.0,15317,42,82.58999999999999,1,3,3,133
14390.0,15317,202,714.48,1,1,1,111
14391.0,15317,14,11.3,1,4,4,144
14392.0,15317,14,38.0,1,4,4,144
14394.0,15317,6,15.6,1,4,4,144
14395.0,15317,458,1368.6200000000001,1,1,1,111
14396.0,15317,210,596.54,1,1,1,111
14398.0,15317,53,207.73000000000002,1,2,2,122
14399.0,15317,192,508.18,1,1,1,111
14400.0,15317,48,77.05,1,2,3,123
14401.0,15317,84,218.05,1,2,2,122
14402.0,15317,8,9.2,1,4,4,144
14403.0,15317,5,21.919999999999998,1,4,4,144
14404.0,15317,106,363.21999999999997,1,1,1,111
14405.0,15317,2,3.9,1,4,4,144
14408.0,15317,22,41.63,1,3,4,134
14409.0,15317,52,100.8,1,2,3,123
14410.0,15317,196,513.21,1,1,1,111
14412.0,15317,41,48.74,1,3,4,134
14413.0,15317,74,521.8000000000001,1,2,1,121
14414.0,15317,21,123.35000000000001,1,3,3,133
14415.0,15317,655,2129.2,1,1,1,111
14417.0,15317,117,263.59,1,1,2,112
14419.0,15317,23,70.2,1,3,3,133
14420.0,15317,64,217.45,1,2,2,122
14421.0,15317,69,172.83,1,2,2,122
14422.0,15317,330,1003.95,1,1,1,111
14423.0,15317,12,31.67,1,4,4,144
14425.0,15317,39,128.18,1,3,3,133
14426.0,15317,380,1269.89,1,1,1,111
14427.0,15317,27,386.42,1,3,1,131
14429.0,15317,22,53.27,1,3,4,134
14430.0,15317,35,136.95,1,3,2,132
14431.0,15317,64,194.53,1,2,2,122
14433.0,15317,74,182.2,1,2,2,122
14435.0,15317,3,1.67,1,4,4,144
14436.0,15317,2,2.31,1,4,4,144
14437.0,15317,42,138.65,1,3,2,132
14439.0,15317,97,478.05,1,2,1,121
14440.0,15317,86,370.97,1,2,1,121
14441.0,15317,103,574.46,1,1,1,111
14442.0,15317,120,1069.35,1,1,1,111
14443.0,15317,60,142.79,1,2,2,122
14444.0,15317,11,13.540000000000001,1,4,4,144
14445.0,15317,32,86.95,1,3,3,133
14446.0,15317,42,56.68,1,3,4,134
14447.0,15317,36,95.59,1,3,3,133
14449.0,15317,283,548.03,1,1,1,111
14450.0,15317,36,112.83,1,3,3,133
14451.0,15317,407,902.44,1,1,1,111
14452.0,15317,69,215.3,1,2,2,122
14454.0,15317,110,379.09,1,1,1,111
14455.0,15317,77,107.1,1,2,3,123
14458.0,15317,47,61.28,1,2,3,123
14459.0,15317,76,282.511,1,2,2,122
14460.0,15317,26,41.16,1,3,4,134
14461.0,15317,456,1538.39,1,1,1,111
14462.0,15317,48,147.68,1,2,2,122
14463.0,15317,2,16.4,1,4,4,144
14464.0,15317,4,14.75,1,4,4,144
14465.0,15317,70,149.42000000000002,1,2,2,122
14466.0,15317,144,371.71999999999997,1,1,1,111
14467.0,15317,214,475.89,1,1,1,111
14468.0,15317,12,63.47,1,4,3,143
14469.0,15317,145,569.16,1,1,1,111
14470.0,15317,17,73.45,1,4,3,143
14471.0,15317,41,129.21,1,3,3,133
14472.0,15317,44,133.41,1,2,3,123
14474.0,15317,98,336.3,1,2,1,121
14475.0,15317,6,15.700000000000001,1,4,4,144
14477.0,15317,4,6.6,1,4,4,144
14478.0,15317,68,150.29,1,2,2,122
14479.0,15317,131,389.32,1,1,1,111
14480.0,15317,52,142.57,1,2,2,122
14481.0,15317,120,290.08,1,1,2,112
14482.0,15317,107,291.46,1,1,2,112
14483.0,15317,4,5.0,1,4,4,144
14484.0,15317,39,81.51,1,3,3,133
14486.0,15317,6,11.7,1,4,4,144
14487.0,15317,41,103.12,1,3,3,133
14489.0,15317,70,162.55,1,2,2,122
14490.0,15317,80,152.87,1,2,2,122
14491.0,15317,4,16.6,1,4,4,144
14492.0,15317,92,401.8,1,2,1,121
14493.0,15317,235,651.54,1,1,1,111
14494.0,15317,10,19.86,1,4,4,144
14495.0,15317,1,8.5,1,4,4,144
14496.0,15317,92,475.76,1,2,1,121
14497.0,15317,11,40.980000000000004,1,4,4,144
14498.0,15317,176,574.23,1,1,1,111
14499.0,15317,121,276.15,1,1,2,112
14505.0,15317,790,2448.36,1,1,1,111
14506.0,15317,148,591.82,1,1,1,111
14507.0,15317,163,582.01,1,1,1,111
14508.0,15317,122,411.93,1,1,1,111
14509.0,15317,25,87.75,1,3,3,133
14510.0,15317,75,150.7,1,2,2,122
14512.0,15317,56,128.66,1,2,3,123
14513.0,15317,7,13.84,1,4,4,144
14514.0,15317,250,607.51,1,1,1,111
14515.0,15317,75,209.15,1,2,2,122
14516.0,15317,35,100.1,1,3,3,133
14519.0,15317,38,106.49,1,3,3,133
14521.0,15317,17,41.050000000000004,1,4,4,144
14522.0,15317,28,75.65,1,3,3,133
14524.0,15317,125,380.87,1,1,1,111
14525.0,15317,244,621.43,1,1,1,111
14526.0,15317,41,80.78,1,3,3,133
14527.0,15317,1725,8790.29,1,1,1,111
14530.0,15317,260,860.09,1,1,1,111
14531.0,15317,29,71.48,1,3,3,133
14532.0,15317,250,1091.91,1,1,1,111
14533.0,15317,27,104.58,1,3,3,133
14534.0,15317,207,656.84,1,1,1,111
14535.0,15317,497,1507.28,1,1,1,111
14537.0,15317,13,61.39,1,4,3,143
14538.0,15317,33,336.92,1,3,1,131
14540.0,15317,193,714.17,1,1,1,111
14541.0,15317,70,205.3,1,2,2,122
14543.0,15317,141,1043.65,1,1,1,111
14544.0,15317,76,138.31,1,2,2,122
14545.0,15317,23,94.94,1,3,3,133
14546.0,15317,393,925.4,1,1,1,111
14548.0,15317,106,327.17,1,1,1,111
14549.0,15317,87,238.03,1,2,2,122
14550.0,15317,50,136.06,1,2,2,122
14551.0,15317,69,202.14,1,2,2,122
14552.0,15317,97,206.83,1,2,2,122
14553.0,15317,175,343.98,1,1,1,111
14555.0,15317,98,389.21000000000004,1,2,1,121
14556.0,15317,196,540.89,1,1,1,111
14558.0,15317,15,119.45,1,4,3,143
14559.0,15317,2,2.1,1,4,4,144
14560.0,15317,126,506.93,1,1,1,111
14562.0,15317,182,448.9,1,1,1,111
14563.0,15317,106,458.26,1,1,1,111
14564.0,15317,107,373.89,1,1,1,111
14565.0,15317,33,97.7,1,3,3,133
14566.0,15317,12,20.2,1,4,4,144
14568.0,15317,47,92.12,1,2,3,123
14569.0,15317,22,50.97,1,3,4,134
14570.0,15317,39,125.71,1,3,3,133
14571.0,15317,30,86.25,1,3,3,133
14572.0,15317,245,816.01,1,1,1,111
14573.0,15317,153,660.04,1,1,1,111
14574.0,15317,11,30.45,1,4,4,144
14575.0,15317,72,233.77,1,2,2,122
14576.0,15317,1,2.95,1,4,4,144
14577.0,15317,59,159.09,1,2,2,122
14579.0,15317,25,49.8,1,3,4,134
14580.0,15317,1,4.95,1,4,4,144
14581.0,15317,43,141.04999999999998,1,3,2,132
14583.0,15317,162,443.51,1,1,1,111
14584.0,15317,120,253.76,1,1,2,112
14585.0,15317,82,147.38,1,2,2,122
14588.0,15317,16,44.79,1,4,4,144
14589.0,15317,3,23.85,1,4,4,144
14590.0,15317,202,773.09,1,1,1,111
14593.0,15317,460,1224.6,1,1,1,111
14594.0,15317,31,93.27,1,3,3,133
14595.0,15317,34,58.65,1,3,3,133
14596.0,15317,53,185.53,1,2,2,122
14597.0,15317,48,112.17,1,2,3,123
14598.0,15317,40,54.089999999999996,1,3,4,134
14599.0,15317,79,179.49,1,2,2,122
14600.0,15317,29,70.85,1,3,3,133
14602.0,15317,31,110.32000000000001,1,3,3,133
14604.0,15317,23,46.66,1,3,4,134
14605.0,15317,108,365.17,1,1,1,111
14606.0,15317,3802,10843.48,1,1,1,111
14607.0,15317,122,359.8,1,1,1,111
14608.0,15317,23,84.38,1,3,3,133
14609.0,15317,9,2.91,1,4,4,144
14610.0,15317,10,20.1,1,4,4,144
14611.0,15317,38,82.3,1,3,3,133
14612.0,15317,14,98.4,1,4,3,143
14613.0,15317,1,1.06,1,4,4,144
14614.0,15317,19,52.56,1,3,4,134
14615.0,15317,48,163.61,1,2,2,122
14616.0,15317,2,5.8,1,4,4,144
14617.0,15317,9,25.77,1,4,4,144
14618.0,15317,35,161.62,1,3,2,132
14619.0,15317,40,132.75,1,3,3,133
14621.0,15317,67,151.41,1,2,2,122
14623.0,15317,149,417.09,1,1,1,111
14624.0,15317,38,92.91,1,3,3,133
14625.0,15317,213,797.97,1,1,1,111
14626.0,15317,110,274.08,1,1,2,112
14627.0,15317,29,75.45,1,3,3,133
14628.0,15317,62,194.87,1,2,2,122
14630.0,15317,21,107.2,1,3,3,133
14631.0,15317,50,144.36,1,2,2,122
14634.0,15317,109,228.49,1,1,2,112
14635.0,15317,15,58.15,1,4,3,143
14637.0,15317,7,10.12,1,4,4,144
14639.0,15317,120,489.78000000000003,1,1,1,111
14640.0,15317,98,283.02,1,2,2,122
14643.0,15317,31,122.66,1,3,3,133
14644.0,15317,36,191.67,1,3,2,132
14645.0,15317,18,55.45,1,4,4,144
14646.0,15317,1773,4259.99,1,1,1,111
14647.0,15317,20,92.4,1,3,3,133
14648.0,15317,431,912.12,1,1,1,111
14649.0,15317,341,1106.68,1,1,1,111
14650.0,15317,4,27.4,1,4,4,144
14651.0,15317,182,593.51,1,1,1,111
14653.0,15317,148,610.73,1,1,1,111
14654.0,15317,27,35.85,1,3,4,134
14655.0,15317,54,166.21,1,2,2,122
14656.0,15317,127,399.52,1,1,1,111
14657.0,15317,83,208.06,1,2,2,122
14662.0,15317,81,226.20999999999998,1,2,2,122
14663.0,15317,68,152.95,1,2,2,122
14665.0,15317,42,116.3,1,3,3,133
14667.0,15317,775,2533.66,1,1,1,111
14668.0,15317,12,26.34,1,4,4,144
14669.0,15317,221,578.4,1,1,1,111
14670.0,15317,56,127.96000000000001,1,2,3,123
14671.0,15317,55,176.73,1,2,2,122
14672.0,15317,45,121.63,1,2,3,123
14673.0,15317,89,193.56,1,2,2,122
14674.0,15317,14,37.519999999999996,1,4,4,144
14675.0,15317,124,249.94,1,1,2,112
14676.0,15317,91,148.07,1,2,2,122
14677.0,15317,14,33.18,1,4,4,144
14678.0,15317,24,83.48,1,3,3,133
14679.0,15317,63,199.68,1,2,2,122
14680.0,15317,1030,2904.7,1,1,1,111
14681.0,15317,13,72.15,1,4,3,143
14682.0,15317,84,260.74,1,2,2,122
14683.0,15317,21,24.55,1,3,4,134
14684.0,15317,96,168.3,1,2,2,122
14685.0,15317,187,599.5,1,1,1,111
14686.0,15317,219,496.67,1,1,1,111
14687.0,15317,25,85.32,1,3,3,133
14688.0,15317,184,399.12,1,1,1,111
14690.0,15317,55,182.7,1,2,2,122
14692.0,15317,91,269.88,1,2,2,122
14693.0,15317,67,232.85999999999999,1,2,2,122
14694.0,15317,15,41.08,1,4,4,144
14695.0,15317,82,281.85,1,2,2,122
14696.0,15317,42,108.16,1,3,3,133
14699.0,15317,42,93.36,1,3,3,133
14700.0,15317,55,184.6,1,2,2,122
14701.0,15317,268,810.93,1,1,1,111
14702.0,15317,366,1331.35,1,1,1,111
14704.0,15317,62,152.11,1,2,2,122
14706.0,15317,25,65.69,1,3,3,133
14707.0,15317,2,2.9,1,4,4,144
14708.0,15317,25,135.66,1,3,3,133
14709.0,15317,161,678.53,1,1,1,111
14710.0,15317,296,610.33,1,1,1,111
14712.0,15317,7,30.650000000000002,1,4,4,144
14713.0,15317,363,749.17,1,1,1,111
14714.0,15317,83,217.54,1,2,2,122
14715.0,15317,66,221.60999999999999,1,2,2,122
14716.0,15317,45,85.05,1,2,3,123
14717.0,15317,11,36.45,1,4,4,144
14718.0,15317,11,21.72,1,4,4,144
14721.0,15317,25,65.37,1,3,3,133
14722.0,15317,59,207.1,1,2,2,122
14723.0,15317,199,397.92,1,1,1,111
14724.0,15317,41,105.41,1,3,3,133
14725.0,15317,53,82.61,1,2,3,123
14726.0,15317,15,33.85,1,4,4,144
14727.0,15317,36,39.61,1,3,4,134
14728.0,15317,14,48.68,1,4,4,144
14729.0,15317,132,269.92,1,1,2,112
14732.0,15317,130,605.26,1,1,1,111
14733.0,15317,145,562.12,1,1,1,111
14734.0,15317,63,306.33,1,2,2,122
14735.0,15317,172,694.95,1,1,1,111
14736.0,15317,88,276.22,1,2,2,122
14737.0,15317,28,112.39,1,3,3,133
14738.0,15317,26,149.67000000000002,1,3,2,132
14739.0,15317,196,516.29,1,1,1,111
14740.0,15317,142,524.96,1,1,1,111
14741.0,15317,26,53.9,1,3,4,134
14742.0,15317,34,84.8,1,3,3,133
14743.0,15317,3,3.9899999999999998,1,4,4,144
14744.0,15317,95,398.1,1,2,1,121
14745.0,15317,71,173.07,1,2,2,122
14746.0,15317,9,13.75,1,4,4,144
14748.0,15317,102,207.17,1,1,2,112
14749.0,15317,18,30.69,1,4,4,144
14750.0,15317,32,84.3,1,3,3,133
14751.0,15317,7,18.450000000000003,1,4,4,144
14753.0,15317,18,32.46,1,4,4,144
14754.0,15317,95,267.16,1,2,2,122
14755.0,15317,240,944.66,1,1,1,111
14756.0,15317,81,316.81,1,2,2,122
14758.0,15317,65,349.74,1,2,1,121
14761.0,15317,13,41.91,1,4,4,144
14762.0,15317,9,28.009999999999998,1,4,4,144
14766.0,15317,205,564.61,1,1,1,111
14767.0,15317,18,94.33,1,4,3,143
14769.0,15317,336,863.16,1,1,1,111
14770.0,15317,145,593.76,1,1,1,111
14771.0,15317,47,53.839999999999996,1,2,4,124
14773.0,15317,10,50.0,1,4,4,144
14774.0,15317,13,67.64999999999999,1,4,3,143
14775.0,15317,20,23.01,1,3,4,134
14776.0,15317,73,79.18,1,2,3,123
14777.0,15317,16,58.01,1,4,3,143
14783.0,15317,17,42.82,1,4,4,144
14784.0,15317,12,21.08,1,4,4,144
14786.0,15317,7,7.04,1,4,4,144
14787.0,15317,15,34.32,1,4,4,144
14788.0,15317,28,83.49,1,3,3,133
14790.0,15317,99,189.33,1,2,2,122
14791.0,15317,19,65.79,1,3,3,133
14793.0,15317,25,57.09,1,3,3,133
14794.0,15317,24,318.71999999999997,1,3,1,131
14796.0,15317,411,937.3100000000001,1,1,1,111
14797.0,15317,16,66.73,1,4,3,143
14798.0,15317,37,58.31,1,3,3,133
14799.0,15317,10,34.15,1,4,4,144
14800.0,15317,268,748.85,1,1,1,111
14802.0,15317,2,1502.98,1,4,1,141
14805.0,15317,81,337.97,1,2,1,121
14806.0,15317,9,18.54,1,4,4,144
14807.0,15317,38,122.44,1,3,3,133
14809.0,15317,18,69.76,1,4,3,143
14810.0,15317,69,178.16,1,2,2,122
14811.0,15317,28,79.95,1,3,3,133
14812.0,15317,36,72.47,1,3,3,133
14813.0,15317,138,442.69,1,1,1,111
14814.0,15317,30,76.47,1,3,3,133
14817.0,15317,167,713.83,1,1,1,111
14818.0,15317,56,190.38,1,2,2,122
14819.0,15317,41,147.82,1,3,2,132
14820.0,15317,35,164.47,1,3,2,132
14821.0,15317,69,204.59,1,2,2,122
14822.0,15317,9,24.1,1,4,4,144
14824.0,15317,129,331.9,1,1,1,111
14825.0,15317,189,455.31,1,1,1,111
14826.0,15317,10,30.450000000000003,1,4,4,144
14828.0,15317,84,142.07,1,2,2,122
14829.0,15317,68,156.59,1,2,2,122
14831.0,15317,82,260.66,1,2,2,122
14832.0,15317,1,322.69,1,4,1,141
14833.0,15317,7,14.0,1,4,4,144
14834.0,15317,20,111.38,1,3,3,133
14835.0,15317,2,3.3,1,4,4,144
14837.0,15317,101,151.8,1,1,2,112
14838.0,15317,70,214.59,1,2,2,122
14839.0,15317,74,172.59,1,2,2,122
14840.0,15317,18,50.93,1,4,4,144
14841.0,15317,162,507.07,1,1,1,111
14843.0,15317,9,13.899999999999999,1,4,4,144
14844.0,15317,147,398.77,1,1,1,111
14845.0,15317,1,0.25,1,4,4,144
14846.0,15317,12,29.22,1,4,4,144
14847.0,15317,49,210.95,1,2,2,122
14848.0,15317,11,14.69,1,4,4,144
14849.0,15317,367,826.87,1,1,1,111
14850.0,15317,174,347.61,1,1,1,111
14851.0,15317,14,25.970000000000002,1,4,4,144
14852.0,15317,166,301.93,1,1,2,112
14853.0,15317,22,127.49,1,3,3,133
14854.0,15317,88,215.43,1,2,2,122
14855.0,15317,187,527.58,1,1,1,111
14857.0,15317,153,421.951,1,1,1,111
14858.0,15317,11,21.45,1,4,4,144
14859.0,15317,8,22.37,1,4,4,144
14861.0,15317,80,181.08,1,2,2,122
14865.0,15317,5,2.2,1,4,4,144
14866.0,15317,38,125.03,1,3,3,133
14867.0,15317,101,612.34,1,1,1,111
14868.0,15317,67,129.82,1,2,3,123
14869.0,15317,174,382.62,1,1,1,111
14870.0,15317,52,274.15,1,2,2,122
14871.0,15317,101,364.23,1,1,1,111
14872.0,15317,43,76.68,1,3,3,133
14873.0,15317,21,81.65,1,3,3,133
14874.0,15317,6,7.180000000000001,1,4,4,144
14875.0,15317,42,196.75,1,3,2,132
14876.0,15317,13,32.36,1,4,4,144
14877.0,15317,63,195.4,1,2,2,122
14878.0,15317,247,678.12,1,1,1,111
14879.0,15317,27,83.59,1,3,3,133
14882.0,15317,54,208.63,1,2,2,122
14884.0,15317,8,15.0,1,4,4,144
14885.0,15317,16,26.27,1,4,4,144
14890.0,15317,50,107.17,1,2,3,123
14891.0,15317,30,71.48,1,3,3,133
14892.0,15317,13,45.65,1,4,4,144
14893.0,15317,33,101.43,1,3,3,133
14894.0,15317,23,69.86,1,3,3,133
14895.0,15317,402,1943.93,1,1,1,111
14896.0,15317,242,644.79,1,1,1,111
14897.0,15317,72,272.71999999999997,1,2,2,122
14898.0,15317,185,580.67,1,1,1,111
14899.0,15317,129,487.99,1,1,1,111
14900.0,15317,1,0.29,1,4,4,144
14901.0,15317,70,202.17,1,2,2,122
14902.0,15317,39,99.59,1,3,3,133
14904.0,15317,72,115.37,1,2,3,123
14905.0,15317,61,146.81,1,2,2,122
14906.0,15317,1,68.44,1,4,3,143
14907.0,15317,131,492.53000000000003,1,1,1,111
14908.0,15317,5,14.3,1,4,4,144
14909.0,15317,80,228.97,1,2,2,122
14911.0,15317,5568,31560.54,1,1,1,111
14912.0,15317,36,124.12,1,3,3,133
14913.0,15317,160,353.5,1,1,1,111
14915.0,15317,78,294.11,1,2,2,122
14916.0,15317,57,129.65,1,2,3,123
14917.0,15317,29,64.75,1,3,3,133
14918.0,15317,96,402.02,1,2,1,121
14919.0,15317,13,41.85,1,4,4,144
14920.0,15317,40,128.33,1,3,3,133
14922.0,15317,50,199.42000000000002,1,2,2,122
14924.0,15317,21,151.66000000000003,1,3,2,132
14926.0,15317,3,9.65,1,4,4,144
14927.0,15317,20,46.6,1,3,4,134
14928.0,15317,21,29.28,1,3,4,134
14929.0,15317,23,49.17,1,3,4,134
14930.0,15317,151,781.37,1,1,1,111
14932.0,15317,32,249.39,1,3,2,132
14933.0,15317,4,11.8,1,4,4,144
14934.0,15317,98,355.56,1,2,1,121
14935.0,15317,16,17.779999999999998,1,4,4,144
14936.0,15317,163,701.84,1,1,1,111
14938.0,15317,71,212.87,1,2,2,122
14940.0,15317,32,52.55,1,3,4,134
14941.0,15317,7,16.4,1,4,4,144
14942.0,15317,19,47.44,1,3,4,134
14943.0,15317,5,15.920000000000002,1,4,4,144
14944.0,15317,133,504.13,1,1,1,111
14945.0,15317,11,17.05,1,4,4,144
